,B cells,Monocytes,NK cells,T cells
T cells_PB196,0.10912487116418025,0.2799625241670587,0.28918746275699475,0.32172514191176627
T cells_PB197,0.02087732291088809,0.15907720099234174,0.2384903845996176,0.5815550914971527
T cells_PB198,0.021762981529487548,0.14287557339964677,0.12822770478605414,0.7071337402848116
Monocytes_PB199,0.017728336586671816,0.8239420332086981,0.08558087836412132,0.07274875184050862
Monocytes_PB200,0.01313016640972732,0.7404457913739786,0.0920199422528648,0.1544040999634293
T cells_PB201,0.11567369934468277,0.1520139829477351,0.21976705822495773,0.5125452594826243
NK cells_PB202,0.18406480876888273,0.3505726398815686,0.22908344435147848,0.23627910699807017
T cells_PB203,0.10664139876764699,0.32949837638703355,0.3289020629477764,0.23495816189754298
T cells_PB204,0.01938087722359977,0.09310118823664816,0.15010124017889084,0.7374166943608612
NK cells_PB205,0.10761420171375703,0.18604607635588047,0.5073849280127132,0.19895479391764934
T cells_PB206,0.1416819512973591,0.35465875380111733,0.3627887697267459,0.14087052517477763
Monocytes_PB207,0.21140302780710346,0.20899213040869077,0.3134383301723197,0.26616651161188604
T cells_PB208,0.05139630221292264,0.18469372954136418,0.22511973297039828,0.5387902352753148
T cells_PB209,0.21086487494215628,0.3424851360202277,0.31980931152976727,0.12684067750784886
T cells_PB210,0.11394057208034275,0.37698249686695795,0.2806381255769802,0.22843880547571904
B cells_PB211,0.4309930546820443,0.2104263780651232,0.20514935812803659,0.15343120912479596
T cells_PB212,0.1046482729663909,0.2071119211513311,0.08987221884835869,0.5983675870339195
B cells_PB213,0.47988551649929984,0.1798946983735469,0.23053573061308755,0.10968405451406567
T cells_PB214,0.11835001655560272,0.29400951437710265,0.32182286526548104,0.2658176038018137
B cells_PB215,0.5686280270855458,0.14997558066548164,0.16646016269878083,0.11493622955019166
NK cells_PB216,0.14748269613023057,0.3411976228677826,0.2681566170794215,0.24316306392256537
Monocytes_PB217,0.08892675411151685,0.4110212739992002,0.30766150410774995,0.19239046778153304
NK cells_PB218,0.01382990095029323,0.19238375945242966,0.6422839918813655,0.1515023477159116
B cells_PB219,0.5033485443663168,0.18929539420953848,0.19591814599172813,0.11143791543241652
Monocytes_PB220,0.018548761472510684,0.7872181828230035,0.09955597398410336,0.09467708172038256
Monocytes_PB221,0.003132477236872224,0.632855795421291,0.21914248758853672,0.14486923975330013
T cells_PB222,0.06238314001050675,0.2261685979352578,0.22038143435805982,0.49106682769617555
T cells_PB223,0.167242530711906,0.3799139821738879,0.31473657841683467,0.13810690869737155
Monocytes_PB224,0.08164918422119574,0.4443764202912628,0.2741535543674169,0.19982084112012455
B cells_PB225,0.1738601392802252,0.31750000931385064,0.2886676787386539,0.2199721726672702
B cells_PB226,0.174692417381773,0.2958391429336131,0.30866819656226074,0.22080024312235308
NK cells_PB227,0.011903988627775475,0.0903451181830722,0.769736881227875,0.1280140119612774
T cells_PB228,0.08032558027373031,0.26707821903412443,0.33072806062228244,0.3218681400698628
T cells_PB229,0.02067509984683456,0.13087696373875413,0.15088605563402865,0.6975618807803826
Monocytes_PB230,0.0,0.6684052460744617,0.16248529816491297,0.16910945576062525
B cells_PB231,0.6131745019804853,0.14898493543356608,0.14965236139810248,0.08818820118784612
B cells_PB232,0.3821013302220324,0.2153081575063899,0.24821304121506835,0.1543774710565094
B cells_PB233,0.4474400333984567,0.2007856026152371,0.23140225078286347,0.12037211320344263
B cells_PB234,0.41256371742849746,0.2058634504523369,0.19078450892404028,0.19078832319512545
T cells_PB235,0.15611777235003685,0.3230271736023028,0.31531373403582064,0.20554132001183964
NK cells_PB236,0.019721774880065216,0.1610617792300761,0.6180669647617429,0.2011494811281156
T cells_PB237,0.0963440952757756,0.331488393258866,0.2965493478855292,0.2756181635798292
T cells_PB238,0.1461752957866195,0.3751874738098293,0.35120043756510483,0.12743679283844633
T cells_PB239,0.06380618798954388,0.21361066228398717,0.21519506696908505,0.5073880827573839
B cells_PB240,0.10682254208512355,0.3252219129912725,0.3592565124006022,0.2086990325230018
B cells_PB241,0.7258679871811234,0.06715789811382868,0.1037183508485305,0.1032557638565173
B cells_PB242,0.7517881420691894,0.0998643827170334,0.10050247710751135,0.04784499810626589
NK cells_PB243,0.011815701661042894,0.10777882641191444,0.7631854156339584,0.11722005629308432
NK cells_PB244,0.11022635343573192,0.26880954587890976,0.38258813674383235,0.23837596394152594
NK cells_PB245,0.16636648455792746,0.42007784414714067,0.15640318191234884,0.2571524893825831
B cells_PB246,0.7212543182040241,0.05946083125730403,0.15389960358015822,0.06538524695851367
Monocytes_PB247,0.0759956555949996,0.4832478070696864,0.280564278898648,0.16019225843666612
Monocytes_PB248,0.009554078454720118,0.8590327997958773,0.06236775956264273,0.06904536218675988
B cells_PB249,0.728928958752428,0.06267904468241525,0.1595462760039267,0.04884572056123006
T cells_PB250,0.036290115086519886,0.12566068081091017,0.14037111209601139,0.6976780920065586
NK cells_PB251,0.12434533374051793,0.26717614338859264,0.3598594905734573,0.24861903229743218
NK cells_PB252,0.10748752681148394,0.2539182664396457,0.43591682764606815,0.20267737910280217
T cells_PB253,0.028197318638051323,0.15097008466295758,0.139989570097756,0.6808430266012352
T cells_PB254,0.11663251421410734,0.3118896557433635,0.29104873359591005,0.280429096446619
NK cells_PB255,0.11627681364466522,0.34983296305425043,0.2861815293464582,0.24770869395462614
NK cells_PB256,0.07796529267181003,0.2062527755119802,0.5052358316681702,0.21054610014803946
T cells_PB257,0.0025348334584437307,0.11926156293012222,0.1233624090894509,0.7548411945219832
Monocytes_PB258,0.008040656778242032,0.6887323324192949,0.14324467214367365,0.1599823386587894
B cells_PB259,0.46773064715116447,0.14672601536253482,0.2674253012182168,0.11811803626808393
Monocytes_PB260,0.19123559464161435,0.21546680816979094,0.3052293833482095,0.2880682138403851
T cells_PB261,0.0567855335473865,0.21867994031013271,0.21848240276704184,0.5060521233754389
T cells_PB262,0.008338737722525608,0.12475133852215381,0.12148433008192389,0.7454255936733968
B cells_PB263,0.10101132825339783,0.31552271431143575,0.33558192245283264,0.24788403498233375
NK cells_PB264,0.1030391198369956,0.2273987497044184,0.5088711480240113,0.1606909824345748
Monocytes_PB265,0.0,0.8035175094293064,0.09770095012156385,0.09878154044912967
