"","NK cells","T cells","Monocytes","B cells"
"T cells_PB185",0.510293417867004,0,0.489601788494493,0.00010479363850283
"NK cells_PB186",0.763888020357928,0,0.236111979642072,0
"B cells_PB187",0.545590984587761,0,0.27804841293751,0.176360602474729
"Monocytes_PB188",0.480073805034894,0,0.519208015399695,0.000718179565411128
"NK cells_PB189",0.750644033204759,0,0.249355966795241,0
"Monocytes_PB190",0.654307594491241,0,0.345692405508759,0
"B cells_PB191",0.593023038209251,0,0.406976961790749,0
"NK cells_PB192",0.817243688140098,0,0.182756311859902,0
"NK cells_PB193",0.82922367403527,0,0.17077632596473,0
"NK cells_PB194",0.756106144397207,0,0.243530008512931,0.000363847089861669
"Monocytes_PB195",0.613935460387849,0,0.386064539612151,0
"B cells_PB196",0.600111179469511,0,0.35055598651609,0.0493328340143994
"T cells_PB197",0.653582189425297,0,0.346417810574703,0
"B cells_PB198",0.493671309335323,0,0.233430946526981,0.272897744137696
"NK cells_PB199",0.834418234900414,0,0.165581765099586,0
"NK cells_PB200",0.80297180194675,0,0.19702819805325,0
"B cells_PB201",0.617861149415664,0,0.369129808215971,0.0130090423683644
"Monocytes_PB202",0.735163553259197,0,0.264836446740803,0
"NK cells_PB203",0.621167524296258,0,0.378832475703742,0
"T cells_PB204",0.704715631072399,0,0.295176074816501,0.000108294111099857
"T cells_PB205",0.611037958403052,0,0.388962041596949,0
"NK cells_PB206",0.600439842784948,0,0.399560157215052,0
"NK cells_PB207",0.611339463831366,0,0.388660536168634,0
"NK cells_PB208",0.777946751208268,0,0.222053248791732,0
"T cells_PB209",0.427689501286587,0,0.572310498713413,0
"Monocytes_PB210",0.69653713454808,0,0.30346286545192,0
"B cells_PB211",0.543948607189638,0,0.332047281806444,0.124004111003918
"B cells_PB212",0.53076186261397,0,0.301356631925636,0.167881505460394
"B cells_PB213",0.499001484281036,0,0.318298690159684,0.18269982555928
"T cells_PB214",0.463469812135826,0,0.535924963261215,0.000605224602958117
"T cells_PB215",0.671894910827749,0,0.327353090114143,0.000751999058108371
"B cells_PB216",0.572002444008879,0,0.427302602550762,0.000694953440359164
"NK cells_PB217",0.669537843202727,0,0.330462156797273,0
"T cells_PB218",0.627872209385351,0,0.372127790614649,0
"T cells_PB219",0.556909122519687,0,0.44269070957227,0.000400167908043443
"NK cells_PB220",0.806771786982229,0,0.193228213017771,0
"Monocytes_PB221",0.469560727917851,0,0.530439272082149,0
"NK cells_PB222",0.775992023866352,0,0.224007976133648,0
