,B cells,Monocytes,NK cells,T cells
NK cells_PB222,0.2499957191003596,0.2500021665334048,0.24999786463046064,0.25000424973577495
T cells_PB223,0.24999567038041456,0.2500021573986842,0.24999785194402233,0.2500043202768789
B cells_PB224,0.24999610768731464,0.2500023743200579,0.24999760996435244,0.250003908028275
B cells_PB225,0.24999569255466414,0.2500021483254938,0.2499978409844493,0.25000431813539276
NK cells_PB226,0.24999578083688703,0.25000224381913516,0.24999779860400548,0.25000417673997216
T cells_PB227,0.24999597163612247,0.25000236011361776,0.2499976235507481,0.2500040446995117
NK cells_PB228,0.24999568487113158,0.25000214958483724,0.24999786768996154,0.25000429785406975
NK cells_PB229,0.24999574088389678,0.250002173875278,0.249997881129253,0.2500042041115722
T cells_PB230,0.24999582573892226,0.25000229792646134,0.24999771252438674,0.2500041638102297
T cells_PB231,0.24999569483761355,0.2500021686892094,0.24999782224676434,0.2500043142264127
B cells_PB232,0.24999571940854337,0.25000213370396235,0.2499978406838791,0.25000430620361513
Monocytes_PB233,0.2499956822618328,0.2500021567682738,0.24999784429946836,0.2500043166704249
NK cells_PB234,0.24999568873270497,0.25000215041116647,0.24999786009055,0.25000430076557856
NK cells_PB235,0.2500282216714782,0.25004011694099315,0.24997415404010265,0.24995750734742603
Monocytes_PB236,0.24999567962910343,0.25000216363745364,0.24999783939586648,0.2500043173375765
Monocytes_PB237,0.24999569672058766,0.2500021555270006,0.24999783857276628,0.25000430917964533
B cells_PB238,0.24999576828235118,0.2500022412418261,0.24999775930072235,0.25000423117510046
T cells_PB239,0.24999573944786485,0.25000219364434273,0.249997805246954,0.25000426166083844
T cells_PB240,0.24999570953222286,0.250002210989312,0.24999780936354268,0.2500042701149225
NK cells_PB241,0.249995683660011,0.2500021453937002,0.2499978992817929,0.2500042716644961
T cells_PB242,0.24999570346624073,0.25000216501535494,0.24999781232190654,0.25000431919649785
T cells_PB243,0.2499957113450134,0.25000216668918085,0.24999780501986707,0.25000431694593855
Monocytes_PB244,0.2499957503577393,0.2500022050425453,0.24999780848426997,0.25000423611544537
NK cells_PB245,0.24999570519692899,0.2500021751943999,0.24999783703113126,0.2500042825775398
B cells_PB246,0.24999587685363076,0.2500021847155605,0.2499977657889395,0.2500041726418692
NK cells_PB247,0.24999636925953353,0.2500028043300262,0.24999748948694958,0.25000333692349064
NK cells_PB248,0.24999575127631218,0.2500021784064457,0.24999788268053272,0.2500041876367093
B cells_PB249,0.24999585895690837,0.25000218897685683,0.24999776396486936,0.2500041881013655
B cells_PB250,0.24999580811051708,0.25000215256671143,0.24999780695911636,0.2500042323636552
