"","NK cells","T cells","Monocytes","B cells"
"Monocytes_PB223",0.153903811989022,0.560225159469992,0.19550953167656,0.0903614968644265
"B cells_PB224",0.0696234770427542,0.290832221775285,0.142818147603763,0.496726153578198
"B cells_PB225",0.0799166584499346,0.432882740827706,0.155792752808825,0.331407847913534
"Monocytes_PB226",0.112653694601022,0.486902197583543,0.324120558802512,0.076323549012924
"T cells_PB227",0.0521044237307023,0.775394284825152,0.122120465746629,0.0503808256975162
"B cells_PB228",0.0521648667086718,0.240300504340313,0.118705374706636,0.588829254244379
"T cells_PB229",0.0988034614818312,0.705080434011066,0.138765908668525,0.0573501958385782
"B cells_PB230",0.0550304864381146,0.301785240747632,0.119754066927768,0.523430205886486
"T cells_PB231",0.111383303697179,0.632858153395754,0.184721552873592,0.0710369900334743
"NK cells_PB232",0.406719809503561,0.366646881758839,0.194721180953328,0.0319121277842723
"B cells_PB233",0.0598030841322968,0.276638698625807,0.120385444286668,0.543172772955229
"T cells_PB234",0.17591079971898,0.453521349226339,0.2879143729848,0.0826534780698808
"B cells_PB235",0.104410843919828,0.399687478318777,0.207659952941702,0.288241724819694
"T cells_PB236",0.129208321407734,0.61408995211323,0.183868770408598,0.0728329560704375
"Monocytes_PB237",0.0681162133751672,0.493971382565474,0.349835988564447,0.0880764154949125
"Monocytes_PB238",0.113071226246246,0.664160027946625,0.139176118311561,0.0835926274955683
"NK cells_PB239",0.529928749792436,0.298170550213894,0.147265382912097,0.0246353170815726
"T cells_PB240",0.24677647497111,0.231234117267125,0.425026341250404,0.0969630665113603
"B cells_PB241",0.0329071542231755,0.101372967750905,0.0456969563012187,0.820022921724701
"T cells_PB242",0.0741841400875762,0.759464372586904,0.113794551052461,0.0525569362730587
"NK cells_PB243",0.729679836945323,0.167198091047403,0.0849358401615263,0.0181862318457481
"B cells_PB244",0.0992258566816462,0.383191366156788,0.130481395153462,0.387101382008104
"B cells_PB245",0.105789546996132,0.501753192239604,0.244411120518463,0.1480461402458
"B cells_PB246",0.0180935170294823,0.132759069230825,0.0247885428127758,0.824358870926917
"Monocytes_PB247",0.0845372145842016,0.401210627101384,0.460636815425031,0.0536153428893836
"B cells_PB248",0.0380419318041472,0.0817918600057213,0.0305576663946286,0.849608541795503
"Monocytes_PB249",0.0178933208947065,0.124470817788759,0.832382900671131,0.0252529606454042
"Monocytes_PB250",0.0418695145969179,0.136561635754361,0.808499529049538,0.0130693205991831
